"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Reservation","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","billy bain",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-10T19:44:33.149Z",,"2024-08-12T12:47:40.000Z","Thanks so much for the review","Dinner",,,"£30–40",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURicjlmOWR3EAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURicjlmOWR3EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbr9f9dw%7CCgsIoYbftQYQgNC0Rw%7C?hl=en","108863568212223210424","4","https://lh3.googleusercontent.com/a-/ALV-UjUG18Dhv7HbidNmC7le4BdpQlpfbJjA-8QSvnknWzA65oNma-w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108863568212223210424?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Nick and Tom are legends, and Mo’s drinks are on point! incredible food and lovely atmosphere. will definitely be back!",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Joe Kite",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-10T18:16:18.066Z",,"2024-08-12T12:47:29.000Z","Thanks for the review, come and see us again soon",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURicjlUVFh3EAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURicjlUVFh3EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbr9TTXw%7CCgsI8tzetQYQoKTIHw%7C?hl=en","116679465109589875033","6","https://lh3.googleusercontent.com/a/ACg8ocK_0BIkuapgxf7JXmYqM1wDuUCEVmOGgY_z6tjI6Ioa0-ERjg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116679465109589875033?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Absolutely love the place! Great food, service and general vibes! Nick, Tom and Mo are legends!",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Harry Weatherburn",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-10T17:27:41.021Z",,"2024-08-12T12:47:10.000Z","Thanks so much for the 5 srars","Dinner",,,"£30–40",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURiejREUnV3RRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiejREUnV3RRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbz4DRuwE%7CCgsIjcbetQYQuOyZCg%7C?hl=en","106649776506778384792","4","https://lh3.googleusercontent.com/a/ACg8ocLOHsUbxMfEm1jhfFGuE30iHUwPCf2u-a0_fcYduBqc-kSi8Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106649776506778384792?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Service is amazing and beers are sweet!
Nick is on the ball serving and has great chat!",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Samantha Brackley",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-10T14:40:37.080Z",,"2024-08-12T12:46:56.000Z","Thank you so much for the 5 stars","Lunch",,"Somewhat difficult to find parking","£20–30",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURiOThIcm9BRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiOThIcm9BRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDb98HroAE%7CCgsI5ffdtQYQwJzAJg%7C?hl=en","107395248360256438167","6","https://lh3.googleusercontent.com/a/ACg8ocIk2QogWe86B-l1can_vy67_Nh0M7AzDlK7pFaTiJKJwsi7fg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107395248360256438167?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Great service and delicious food. Nick and the staff are really friendly. Nice spot in the summer too.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","J",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-10T13:15:52.612Z",,"2024-08-12T12:46:42.000Z","Thanks so much for the 5 stars, come back again soon","Brunch",,,"£40–50",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURidC1QZzJRRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURidC1QZzJRRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbt-Pg2QE%7CCgwIiNDdtQYQqNejpAI%7C?hl=en","111185013850729922596","5","https://lh3.googleusercontent.com/a/ACg8ocLOahswk-5xaHCEQjHJCaocFQIy1nuvfn9sQnizNQIZC2Ty4g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111185013850729922596?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Food was amazing and Nick was amazing!! Such good food and vibes",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Fiona Hunter",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-10T13:15:03.493Z",,"2024-08-12T12:46:21.000Z","Thanks for the review",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURidDZPWW9nRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURidDZPWW9nRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbt6OYogE%7CCgwI18_dtQYQsKCd6wE%7C?hl=en","102240602266733389895","4","https://lh3.googleusercontent.com/a/ACg8ocIUovwAOg4AlP7Q3pqsQfXurlKV0KV3r5ICjg2PBuTci1RlqA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102240602266733389895?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Nick was amazing 🤩 such good food and vibes",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Nia Jones",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-09T19:35:20.406Z",,"2024-08-12T12:46:08.000Z","Thanks so much for the lovely review","Other",,,"£30–40","Somewhat recommend",,"Dine in",,"5","3","5","ChZDSUhNMG9nS0VJQ0FnSURidTk2Qk13EAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURidTk2Qk13EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbu96BMw%7CCgwI-N7ZtQYQyNeGwgE%7C?hl=en","110643932216772323352","2","https://lh3.googleusercontent.com/a/ACg8ocKpH5wXm4CweqXOU78BrVWT4coveMrtO2k-tmPwDKLsTg75mQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110643932216772323352?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","I love it here. Nick is great and always looks after us. Sw16 had become our weekly local and I love the community feeling of it here. Keep it up guys ❤️",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Simone Undefined",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-09T18:21:40.979Z",,"2024-10-07T08:28:04.000Z","Thanks so much for the review! Come and see us again soon","Other",,"Plenty of parking","£60–70",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURiMjcyR2l3RRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiMjcyR2l3RRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDb272GiwE%7CCgwItLzZtQYQoKqM0wM%7C?hl=en","115558770981392589896","36","https://lh3.googleusercontent.com/a-/ALV-UjUUjNSSLz679LU2CBxojL6b0Rg2aaHA5IYAzxRbIezNSeLaCdWU=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115558770981392589896?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Staff were great, friendly and attentive. Great recommendations and atmosphere.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Aaliyah Fenty",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-04T21:14:24.265Z",,"2024-08-05T09:03:05.000Z","Thanks for the 5 stars. Come back and see us again soon ","Brunch",,,"£60–70",,,"Dine in",,"5","4","5","ChZDSUhNMG9nS0VJQ0FnSURieHFfNWF3EAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURieHFfNWF3EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbxq_5aw%7CCgsIsN6_tQYQyP7Ifg%7C?hl=en","106925996273786576622","6","https://lh3.googleusercontent.com/a-/ALV-UjWwwekKEdVvG5hhuQn9uVd5xY9tTIa8siVpbDA-_wexBXXBCgzg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106925996273786576622?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","We had a lovely waiter Nick aka “chocolate Viking”😅 he was amazing and funny and we had a roast that was for two people and we really enjoyed it.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Alex W",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-04T17:14:04.400Z",,"2024-08-05T09:02:48.000Z","Thanks for the review, come and see us again soon",,,,,,,,,"4","5","4","ChdDSUhNMG9nS0VJQ0FnSURiLW9tdW5nRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiLW9tdW5nRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDb-omungE%7CCgwI3O2-tQYQoNb4vgE%7C?hl=en","107519372459057302588","6","https://lh3.googleusercontent.com/a-/ALV-UjXO3OQntp14kfCDT0VBso0x0TtTj1S2ewmzUMeUijgIbkjIFAU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107519372459057302588?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Good food at reasonable prices with a generous daily happy hour on cocktails.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","David Evans",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-04T15:43:58.895Z",,"2024-08-05T09:02:33.000Z","Thanks so much for the 5 stars! ",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURidXVPUHJnRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURidXVPUHJnRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbuuOPrgE%7CCgwIvsO-tQYQqL3kqgM%7C?hl=en","113227099858873870749","16","https://lh3.googleusercontent.com/a-/ALV-UjXJRuS3bVZ-JUmZdZHZES_vjgQrGgSJZTS7WC9l0b3Zy1uDOCTC=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/113227099858873870749?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Had a really enjoyable Saturday evening meal. The food was fantastic and the service was excellent.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Nacho Quiñones",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"8 months ago","2024-08-04T14:21:34.419Z",,"2024-08-05T09:02:20.000Z","Thank you for the review. Come back and see us again soon","Brunch",,,"£30–40",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURidXRpLXdBRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURidXRpLXdBRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDbuti-wAE%7CCgwI7py-tQYQiPKAyAE%7C?hl=en","107109999674510140721","23","https://lh3.googleusercontent.com/a-/ALV-UjWnPQgekk7HI7i5hb8mvGTZfBIIAZuSDh2tiwGoqAecw0tXb3XR=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107109999674510140721?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Great spot for brunch and dinner. Friendly service, good range of food and a great space.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
